session_id,total_clicks,avg_price,total_spent,max_price,min_price,unique_pages,max_page,country,unique_products,unique_categories,product_exploration_ratio,page_progression_ratio,conversion,revenue
12171,2,38.0,76,38,38,1,1,29,1,1,0.5,1.0,0,76
12172,1,72.0,72,72,72,1,1,9,1,1,1.0,1.0,0,72
12173,5,52.0,260,52,52,1,1,29,3,1,0.6,1.0,0,260
12174,2,28.0,56,28,28,1,1,9,2,2,1.0,1.0,0,56
12175,3,51.0,153,72,33,1,1,9,3,2,1.0,1.0,0,153
12177,4,35.5,142,43,28,4,4,29,4,2,1.0,1.0,0,142
12178,1,33.0,33,33,33,1,4,29,1,1,1.0,4.0,0,33
12179,3,54.0,162,67,38,2,2,29,3,1,1.0,1.0,0,162
12180,5,46.8,234,67,23,1,1,29,5,2,1.0,1.0,0,234
12181,11,43.81818181818182,482,57,20,3,3,29,11,4,1.0,1.0,0,482
12182,1,38.0,38,38,38,1,2,29,1,1,1.0,2.0,0,38
12183,1,33.0,33,33,33,1,1,29,1,1,1.0,1.0,0,33
12184,8,39.25,314,48,23,1,1,29,8,2,1.0,1.0,0,314
12185,5,39.4,197,60,28,3,3,29,5,2,1.0,1.0,0,197
12186,2,43.0,86,43,43,1,1,29,1,1,0.5,1.0,0,86
12187,2,67.0,134,67,67,1,1,29,1,1,0.5,1.0,0,134
12188,8,45.5,364,62,28,2,2,29,8,1,1.0,1.0,0,364
12189,8,49.125,393,62,33,1,1,29,6,2,0.75,1.0,0,393
12190,2,52.0,104,52,52,1,1,29,1,1,0.5,1.0,0,104
12191,1,48.0,48,48,48,1,1,29,1,1,1.0,1.0,0,48
12192,3,55.0,165,65,38,1,1,29,3,2,1.0,1.0,0,165
12193,3,41.0,123,67,23,1,1,29,3,2,1.0,1.0,0,123
12194,6,42.5,255,65,33,2,2,29,6,2,1.0,1.0,0,255
12195,3,33.0,99,33,33,2,3,29,3,2,1.0,1.5,0,99
12196,1,43.0,43,43,43,1,1,29,1,1,1.0,1.0,0,43
12197,2,38.0,76,48,28,2,2,29,2,1,1.0,1.0,0,76
12198,2,50.0,100,62,38,1,1,29,2,2,1.0,1.0,0,100
12199,8,41.0,328,52,33,3,5,29,7,2,0.875,1.6666666666666667,1,328
12200,3,34.666666666666664,104,43,28,3,3,29,3,2,1.0,1.0,0,104
12202,3,47.666666666666664,143,57,43,1,1,29,3,2,1.0,1.0,0,143
12203,9,43.888888888888886,395,57,28,2,2,29,8,3,0.8888888888888888,1.0,0,395
12204,2,47.5,95,57,38,2,2,29,2,2,1.0,1.0,0,95
12206,1,57.0,57,57,57,1,1,29,1,1,1.0,1.0,0,57
12207,4,40.5,162,48,33,3,3,29,4,2,1.0,1.0,0,162
12208,7,38.857142857142854,272,55,28,3,4,29,7,3,1.0,1.3333333333333333,0,272
12209,2,38.0,76,38,38,1,1,29,1,1,0.5,1.0,0,76
12210,7,37.142857142857146,260,52,28,3,3,29,7,3,1.0,1.0,0,260
12211,6,41.666666666666664,250,57,23,1,1,29,6,3,1.0,1.0,0,250
12212,2,38.0,76,48,28,1,1,29,2,1,1.0,1.0,0,76
12215,9,51.77777777777778,466,67,38,2,2,29,8,1,0.8888888888888888,1.0,0,466
12216,13,47.61538461538461,619,82,33,2,2,29,12,4,0.9230769230769231,1.0,0,619
12217,4,35.5,142,48,28,1,1,9,3,2,0.75,1.0,0,142
12218,3,37.333333333333336,112,48,26,3,3,29,3,2,1.0,1.0,0,112
12219,6,35.5,213,48,28,4,5,29,6,1,1.0,1.25,1,213
12220,1,52.0,52,52,52,1,1,29,1,1,1.0,1.0,0,52
12221,2,47.5,95,62,33,1,1,44,2,1,1.0,1.0,0,95
12222,1,33.0,33,33,33,1,1,24,1,1,1.0,1.0,0,33
12223,4,44.0,176,57,33,2,3,29,4,2,1.0,1.5,0,176
12224,12,39.5,474,62,28,4,5,29,9,2,0.75,1.25,1,474
12225,12,35.916666666666664,431,48,23,3,3,29,12,3,1.0,1.0,0,431
12226,3,44.333333333333336,133,57,38,2,2,29,3,1,1.0,1.0,0,133
12227,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
12228,4,47.5,190,57,38,2,2,29,4,1,1.0,1.0,0,190
12229,1,62.0,62,62,62,1,1,29,1,1,1.0,1.0,0,62
12230,3,46.0,138,62,38,2,2,29,3,1,1.0,1.0,0,138
12231,4,59.75,239,72,48,2,2,29,4,2,1.0,1.0,0,239
12233,6,41.833333333333336,251,62,28,2,2,29,6,3,1.0,1.0,0,251
12234,2,38.0,76,43,33,1,1,29,2,2,1.0,1.0,0,76
12235,3,47.0,141,60,33,2,2,29,3,2,1.0,1.0,0,141
12236,4,44.0,176,67,28,1,1,29,4,3,1.0,1.0,0,176
12237,1,57.0,57,57,57,1,4,29,1,1,1.0,4.0,0,57
12238,1,48.0,48,48,48,1,1,29,1,1,1.0,1.0,0,48
12239,8,46.625,373,62,20,3,3,29,8,2,1.0,1.0,0,373
12240,1,52.0,52,52,52,1,1,29,1,1,1.0,1.0,0,52
12241,51,43.76470588235294,2232,77,18,4,4,29,51,4,1.0,1.0,0,2232
12242,4,48.25,193,60,38,2,2,34,4,3,1.0,1.0,0,193
12243,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
12244,1,38.0,38,38,38,1,2,29,1,1,1.0,2.0,0,38
12245,1,60.0,60,60,60,1,1,29,1,1,1.0,1.0,0,60
12246,2,33.0,66,33,33,2,3,29,2,2,1.0,1.5,0,66
12247,8,44.5,356,57,33,3,3,29,8,2,1.0,1.0,0,356
12248,8,45.25,362,62,33,3,3,29,7,3,0.875,1.0,0,362
12249,1,57.0,57,57,57,1,4,12,1,1,1.0,4.0,0,57
12250,1,52.0,52,52,52,1,1,29,1,1,1.0,1.0,0,52
12251,2,57.0,114,62,52,2,2,29,2,2,1.0,1.0,0,114
12253,4,42.75,171,62,28,2,2,29,4,1,1.0,1.0,0,171
12254,1,52.0,52,52,52,1,1,29,1,1,1.0,1.0,0,52
12255,6,54.166666666666664,325,62,48,2,2,29,5,2,0.8333333333333334,1.0,0,325
12256,1,48.0,48,48,48,1,1,29,1,1,1.0,1.0,0,48
12257,3,38.0,114,38,38,1,1,16,2,1,0.6666666666666666,1.0,0,114
12258,1,48.0,48,48,48,1,1,29,1,1,1.0,1.0,0,48
12259,4,48.75,195,62,38,2,2,29,4,2,1.0,1.0,0,195
12260,2,40.5,81,43,38,1,1,29,2,1,1.0,1.0,0,81
12261,2,38.0,76,43,33,1,1,29,2,1,1.0,1.0,0,76
12262,12,37.0,444,52,23,3,4,29,11,3,0.9166666666666666,1.3333333333333333,0,444
12263,2,34.0,68,48,20,2,3,29,2,1,1.0,1.5,0,68
12264,13,50.92307692307692,662,67,33,2,2,46,12,2,0.9230769230769231,1.0,0,662
12265,5,54.2,271,62,38,1,1,29,4,1,0.8,1.0,0,271
12266,4,48.75,195,62,33,3,3,29,4,1,1.0,1.0,0,195
12267,1,57.0,57,57,57,1,1,29,1,1,1.0,1.0,0,57
12268,2,40.5,81,48,33,1,1,21,2,2,1.0,1.0,0,81
12269,6,36.333333333333336,218,48,23,3,3,29,6,2,1.0,1.0,0,218
12270,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
12271,2,42.5,85,57,28,1,1,46,2,2,1.0,1.0,0,85
12272,4,45.0,180,62,28,1,1,9,4,2,1.0,1.0,0,180
12273,5,45.6,228,67,23,1,1,29,5,3,1.0,1.0,0,228
12274,2,38.0,76,38,38,1,1,29,2,1,1.0,1.0,0,76
12275,3,39.666666666666664,119,48,33,2,2,29,3,2,1.0,1.0,0,119
12276,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
12277,4,48.75,195,57,38,2,2,29,4,1,1.0,1.0,0,195
12278,3,34.666666666666664,104,43,28,2,3,29,3,2,1.0,1.5,0,104
12279,9,38.0,342,57,20,4,4,29,9,2,1.0,1.0,0,342
12281,5,37.0,185,43,28,3,4,29,5,2,1.0,1.3333333333333333,0,185
12282,3,50.666666666666664,152,57,38,2,2,29,2,1,0.6666666666666666,1.0,0,152
12283,1,57.0,57,57,57,1,1,29,1,1,1.0,1.0,0,57
12284,1,52.0,52,52,52,1,1,9,1,1,1.0,1.0,0,52
12285,3,44.333333333333336,133,52,38,3,3,9,3,2,1.0,1.0,0,133
12286,2,48.0,96,48,48,1,1,29,2,2,1.0,1.0,0,96
12287,1,43.0,43,43,43,1,1,29,1,1,1.0,1.0,0,43
12288,6,39.5,237,62,28,4,4,29,6,3,1.0,1.0,0,237
12289,6,52.333333333333336,314,62,38,1,1,29,6,2,1.0,1.0,0,314
12290,3,47.333333333333336,142,52,38,1,1,9,3,1,1.0,1.0,0,142
12291,2,35.5,71,38,33,2,2,9,2,2,1.0,1.0,0,71
12292,44,45.02272727272727,1981,82,18,3,3,9,37,3,0.8409090909090909,1.0,0,1981
12293,6,36.333333333333336,218,48,23,1,1,29,6,2,1.0,1.0,0,218
12294,1,33.0,33,33,33,1,2,29,1,1,1.0,2.0,0,33
12295,1,43.0,43,43,43,1,1,29,1,1,1.0,1.0,0,43
12296,28,47.92857142857143,1342,82,28,3,3,29,27,3,0.9642857142857143,1.0,0,1342
12297,3,39.333333333333336,118,52,23,3,5,29,3,2,1.0,1.6666666666666667,1,118
12298,7,39.714285714285715,278,62,20,2,3,29,7,2,1.0,1.5,0,278
12299,8,50.0,400,72,28,2,2,16,7,3,0.875,1.0,0,400
12300,1,43.0,43,43,43,1,1,29,1,1,1.0,1.0,0,43
12301,1,33.0,33,33,33,1,1,29,1,1,1.0,1.0,0,33
12302,5,42.8,214,82,28,1,1,29,5,1,1.0,1.0,0,214
12303,3,55.333333333333336,166,62,52,2,2,9,3,2,1.0,1.0,0,166
12304,1,62.0,62,62,62,1,1,24,1,1,1.0,1.0,0,62
12305,6,38.0,228,48,28,2,3,29,5,3,0.8333333333333334,1.5,0,228
12306,3,47.333333333333336,142,62,28,3,3,32,3,2,1.0,1.0,0,142
12307,2,47.5,95,52,43,1,1,29,2,2,1.0,1.0,0,95
12308,4,44.0,176,62,38,2,2,29,2,1,0.5,1.0,0,176
12309,5,43.8,219,67,33,2,2,41,5,2,1.0,1.0,0,219
12310,5,51.4,257,67,38,2,2,9,5,1,1.0,1.0,0,257
12311,8,49.875,399,62,20,3,3,29,8,4,1.0,1.0,0,399
12312,2,62.0,124,62,62,1,2,29,1,1,0.5,2.0,0,124
12313,3,46.0,138,67,33,1,2,29,3,1,1.0,2.0,0,138
12314,1,48.0,48,48,48,1,1,9,1,1,1.0,1.0,0,48
12315,5,47.8,239,82,28,2,3,9,5,2,1.0,1.5,0,239
12316,6,38.0,228,48,28,2,2,29,6,2,1.0,1.0,0,228
12317,2,45.0,90,52,38,1,1,29,2,1,1.0,1.0,0,90
12318,2,38.0,76,38,38,2,2,9,2,1,1.0,1.0,0,76
12319,3,50.666666666666664,152,57,38,2,2,29,3,1,1.0,1.0,0,152
12320,4,29.25,117,33,23,3,3,16,4,2,1.0,1.0,0,117
12321,6,39.166666666666664,235,60,28,3,3,29,6,2,1.0,1.0,0,235
12322,1,48.0,48,48,48,1,4,29,1,1,1.0,4.0,0,48
12323,1,67.0,67,67,67,1,2,29,1,1,1.0,2.0,0,67
12324,2,48.0,96,48,48,2,2,29,2,1,1.0,1.0,0,96
12325,4,47.25,189,55,38,4,4,24,4,3,1.0,1.0,0,189
12326,3,60.333333333333336,181,67,57,1,2,29,3,1,1.0,2.0,0,181
12327,5,34.0,170,43,23,3,3,24,5,2,1.0,1.0,0,170
12328,5,47.0,235,67,26,3,3,9,5,2,1.0,1.0,0,235
12329,11,36.63636363636363,403,48,23,4,4,29,10,2,0.9090909090909091,1.0,0,403
12330,6,46.666666666666664,280,57,33,1,1,29,6,3,1.0,1.0,0,280
12331,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
12332,2,62.0,124,62,62,2,3,24,2,1,1.0,1.5,0,124
12333,2,62.0,124,62,62,1,1,24,1,1,0.5,1.0,0,124
12334,2,45.0,90,52,38,1,1,29,2,1,1.0,1.0,0,90
12335,3,65.66666666666667,197,82,43,1,1,9,3,1,1.0,1.0,0,197
12336,1,60.0,60,60,60,1,2,29,1,1,1.0,2.0,0,60
12337,5,39.8,199,67,28,3,4,29,5,2,1.0,1.3333333333333333,0,199
12338,1,28.0,28,28,28,1,3,29,1,1,1.0,3.0,0,28
12339,2,26.5,53,33,20,2,3,29,2,1,1.0,1.5,0,53
12340,13,38.76923076923077,504,57,20,3,3,29,11,3,0.8461538461538461,1.0,0,504
12341,7,40.142857142857146,281,48,33,2,2,29,5,2,0.7142857142857143,1.0,0,281
12342,3,37.666666666666664,113,52,28,2,2,29,3,1,1.0,1.0,0,113
12343,4,31.0,124,48,20,2,3,29,4,1,1.0,1.5,0,124
12344,17,42.8235294117647,728,62,20,3,3,29,17,4,1.0,1.0,0,728
12345,3,49.0,147,62,33,1,1,29,3,2,1.0,1.0,0,147
12346,5,34.0,170,43,23,2,3,29,5,4,1.0,1.5,0,170
12347,2,38.0,76,38,38,1,1,9,1,1,0.5,1.0,0,76
12349,1,72.0,72,72,72,1,1,9,1,1,1.0,1.0,0,72
12351,1,67.0,67,67,67,1,2,29,1,1,1.0,2.0,0,67
12352,3,41.333333333333336,124,48,28,1,1,29,3,1,1.0,1.0,0,124
12353,3,36.333333333333336,109,48,28,2,3,29,3,2,1.0,1.5,0,109
12354,1,43.0,43,43,43,1,3,29,1,1,1.0,3.0,0,43
12355,5,37.4,187,55,23,3,3,29,5,3,1.0,1.0,0,187
12356,3,33.0,99,48,23,3,3,29,3,2,1.0,1.0,0,99
12357,4,53.25,213,57,52,1,1,29,4,1,1.0,1.0,0,213
12358,4,39.25,157,48,28,2,3,29,4,1,1.0,1.5,0,157
12359,2,28.0,56,28,28,1,3,29,1,1,0.5,3.0,0,56
12360,5,48.6,243,72,28,1,1,29,5,1,1.0,1.0,0,243
12361,1,48.0,48,48,48,1,1,29,1,1,1.0,1.0,0,48
12362,2,52.5,105,67,38,2,2,29,2,1,1.0,1.0,0,105
12363,4,44.25,177,48,43,2,2,29,4,1,1.0,1.0,0,177
12364,8,49.75,398,57,38,1,1,29,8,1,1.0,1.0,0,398
12365,1,28.0,28,28,28,1,1,29,1,1,1.0,1.0,0,28
12366,1,52.0,52,52,52,1,1,29,1,1,1.0,1.0,0,52
12367,1,43.0,43,43,43,1,1,29,1,1,1.0,1.0,0,43
12368,7,40.0,280,57,28,4,5,29,7,2,1.0,1.25,1,280
12369,13,44.84615384615385,583,62,23,2,3,29,12,3,0.9230769230769231,1.5,0,583
12370,1,48.0,48,48,48,1,1,29,1,1,1.0,1.0,0,48
12371,3,39.666666666666664,119,48,33,2,3,29,3,3,1.0,1.5,0,119
12372,4,41.0,164,55,28,3,3,29,4,1,1.0,1.0,0,164
12373,1,43.0,43,43,43,1,1,29,1,1,1.0,1.0,0,43
12374,2,44.0,88,50,38,2,2,29,2,2,1.0,1.0,0,88
12375,2,38.0,76,48,28,1,1,29,2,1,1.0,1.0,0,76
12377,2,33.0,66,38,28,2,2,29,2,2,1.0,1.0,0,66
12378,13,36.69230769230769,477,62,20,3,3,29,13,4,1.0,1.0,0,477
12379,16,47.125,754,77,33,4,4,29,16,4,1.0,1.0,0,754
12380,19,38.0,722,48,28,4,5,29,18,4,0.9473684210526315,1.25,1,722
12381,1,57.0,57,57,57,1,1,29,1,1,1.0,1.0,0,57
12383,13,44.0,572,67,23,4,4,29,12,4,0.9230769230769231,1.0,0,572
12384,6,44.666666666666664,268,48,33,2,2,29,6,1,1.0,1.0,0,268
12385,8,39.25,314,48,23,3,3,29,8,1,1.0,1.0,0,314
12386,11,40.27272727272727,443,62,20,3,3,29,11,2,1.0,1.0,0,443
12387,2,42.5,85,52,33,2,2,29,2,2,1.0,1.0,0,85
12388,6,44.0,264,62,33,2,2,29,6,1,1.0,1.0,0,264
12389,3,34.666666666666664,104,48,23,1,2,29,3,2,1.0,2.0,0,104
12390,3,54.0,162,57,48,2,2,9,3,2,1.0,1.0,0,162
12391,10,40.8,408,72,23,2,2,29,9,2,0.9,1.0,0,408
12392,1,52.0,52,52,52,1,1,29,1,1,1.0,1.0,0,52
12393,5,51.4,257,57,48,3,4,29,5,2,1.0,1.3333333333333333,0,257
12394,1,48.0,48,48,48,1,1,29,1,1,1.0,1.0,0,48
12395,3,41.333333333333336,124,48,28,2,3,29,2,1,0.6666666666666666,1.5,0,124
12396,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
12397,3,39.666666666666664,119,48,33,1,1,29,3,2,1.0,1.0,0,119
12398,2,45.0,90,52,38,1,1,29,2,1,1.0,1.0,0,90
12399,11,43.09090909090909,474,62,28,2,3,29,7,2,0.6363636363636364,1.5,0,474
12400,2,51.5,103,60,43,1,2,29,2,1,1.0,2.0,0,103
12402,2,40.5,81,48,33,1,1,29,2,1,1.0,1.0,0,81
12403,3,43.666666666666664,131,60,33,3,3,29,3,2,1.0,1.0,0,131
12405,4,47.75,191,82,33,2,2,29,3,1,0.75,1.0,0,191
12406,2,43.0,86,48,38,2,2,29,2,2,1.0,1.0,0,86
12407,2,30.5,61,33,28,2,2,29,2,1,1.0,1.0,0,61
12408,1,33.0,33,33,33,1,1,29,1,1,1.0,1.0,0,33
12409,13,43.92307692307692,571,62,33,3,3,29,12,3,0.9230769230769231,1.0,0,571
12410,3,46.0,138,62,38,2,3,29,3,1,1.0,1.5,0,138
12411,4,42.75,171,52,38,2,2,29,4,1,1.0,1.0,0,171
12412,9,47.111111111111114,424,57,38,2,2,29,9,3,1.0,1.0,0,424
12413,2,55.0,110,67,43,1,1,29,2,1,1.0,1.0,0,110
12414,2,43.0,86,43,43,1,1,29,2,2,1.0,1.0,0,86
12415,5,42.6,213,48,26,2,3,29,4,3,0.8,1.5,0,213
12417,14,40.285714285714285,564,72,23,2,2,29,14,3,1.0,1.0,0,564
12418,1,48.0,48,48,48,1,1,29,1,1,1.0,1.0,0,48
12419,4,46.75,187,48,43,1,1,29,4,2,1.0,1.0,0,187
12420,4,48.25,193,62,28,2,3,29,4,1,1.0,1.5,0,193
12421,1,57.0,57,57,57,1,2,29,1,1,1.0,2.0,0,57
12422,2,33.0,66,33,33,1,2,46,2,1,1.0,2.0,0,66
12423,3,44.333333333333336,133,57,38,2,2,29,3,1,1.0,1.0,0,133
12424,2,59.5,119,62,57,2,2,16,2,1,1.0,1.0,0,119
12425,2,47.5,95,52,43,1,1,29,2,1,1.0,1.0,0,95
12426,14,44.0,616,62,23,3,3,29,12,3,0.8571428571428571,1.0,0,616
12427,1,62.0,62,62,62,1,1,29,1,1,1.0,1.0,0,62
12428,1,33.0,33,33,33,1,1,9,1,1,1.0,1.0,0,33
12429,2,56.0,112,57,55,2,3,29,2,1,1.0,1.5,0,112
12430,4,35.25,141,57,28,3,3,29,4,2,1.0,1.0,0,141
12431,26,48.03846153846154,1249,67,28,3,3,29,14,2,0.5384615384615384,1.0,0,1249
12432,7,44.142857142857146,309,57,33,4,4,29,7,3,1.0,1.0,0,309
12433,3,46.0,138,62,38,2,2,29,2,2,0.6666666666666666,1.0,0,138
12434,2,40.5,81,43,38,2,3,29,2,2,1.0,1.5,0,81
12435,8,39.625,317,62,23,2,2,29,8,2,1.0,1.0,0,317
12436,4,43.25,173,62,20,3,3,29,4,3,1.0,1.0,0,173
12437,2,30.5,61,33,28,2,2,29,2,2,1.0,1.0,0,61
12439,6,45.833333333333336,275,62,23,3,3,29,5,3,0.8333333333333334,1.0,0,275
12440,4,40.5,162,43,38,1,1,29,4,3,1.0,1.0,0,162
12441,9,47.77777777777778,430,67,20,3,3,29,9,3,1.0,1.0,0,430
12442,12,36.833333333333336,442,57,28,4,4,29,12,2,1.0,1.0,0,442
12443,3,36.333333333333336,109,43,28,1,1,29,3,2,1.0,1.0,0,109
12444,2,30.5,61,38,23,2,2,34,2,2,1.0,1.0,0,61
12445,2,62.0,124,67,57,1,2,29,2,1,1.0,2.0,0,124
12446,2,33.0,66,33,33,1,2,29,2,1,1.0,2.0,0,66
12447,3,37.666666666666664,113,52,28,2,2,44,3,2,1.0,1.0,0,113
12448,7,43.42857142857143,304,62,28,3,3,29,7,1,1.0,1.0,0,304
12449,1,48.0,48,48,48,1,1,9,1,1,1.0,1.0,0,48
12450,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
12451,3,45.666666666666664,137,57,28,2,2,29,3,2,1.0,1.0,0,137
12452,3,44.666666666666664,134,48,43,1,1,46,3,2,1.0,1.0,0,134
12453,2,47.5,95,57,38,1,2,29,2,1,1.0,2.0,0,95
12454,5,40.8,204,67,28,3,4,29,5,3,1.0,1.3333333333333333,0,204
12456,24,41.083333333333336,986,57,28,3,3,29,20,2,0.8333333333333334,1.0,0,986
12457,5,40.0,200,48,33,2,3,29,5,3,1.0,1.5,0,200
12458,8,42.5,340,62,33,3,3,29,8,1,1.0,1.0,0,340
12459,3,54.0,162,62,38,3,3,29,3,2,1.0,1.0,0,162
12460,2,37.5,75,52,23,1,1,29,2,2,1.0,1.0,0,75
12461,1,43.0,43,43,43,1,1,29,1,1,1.0,1.0,0,43
12462,2,40.5,81,43,38,1,1,29,2,1,1.0,1.0,0,81
12463,2,38.0,76,43,33,1,1,16,2,2,1.0,1.0,0,76
12464,22,45.31818181818182,997,67,20,5,5,29,21,4,0.9545454545454546,1.0,1,997
12465,12,37.916666666666664,455,57,28,4,4,29,10,4,0.8333333333333334,1.0,0,455
12466,1,67.0,67,67,67,1,1,29,1,1,1.0,1.0,0,67
12468,1,28.0,28,28,28,1,1,29,1,1,1.0,1.0,0,28
12469,7,40.0,280,57,33,4,5,29,7,3,1.0,1.25,1,280
12470,5,49.4,247,67,28,2,2,9,5,2,1.0,1.0,0,247
12471,9,42.55555555555556,383,72,23,2,3,9,8,2,0.8888888888888888,1.5,0,383
12472,3,49.0,147,57,33,2,2,9,3,2,1.0,1.0,0,147
12473,1,33.0,33,33,33,1,1,9,1,1,1.0,1.0,0,33
12474,4,47.5,190,62,28,2,2,9,3,1,0.75,1.0,0,190
12475,5,48.4,242,57,38,1,1,9,5,1,1.0,1.0,0,242
12476,12,51.666666666666664,620,72,33,4,4,9,12,3,1.0,1.0,0,620
12477,1,38.0,38,38,38,1,1,24,1,1,1.0,1.0,0,38
12478,19,44.421052631578945,844,62,28,3,3,9,14,1,0.7368421052631579,1.0,0,844
12479,4,50.0,200,62,38,2,3,29,4,2,1.0,1.5,0,200
12480,2,50.0,100,62,38,1,1,9,2,1,1.0,1.0,0,100
12481,6,49.166666666666664,295,62,33,3,3,29,6,1,1.0,1.0,0,295
12482,14,43.785714285714285,613,67,23,2,2,29,14,3,1.0,1.0,0,613
12483,7,48.285714285714285,338,62,33,4,5,29,7,2,1.0,1.25,1,338
12484,1,43.0,43,43,43,1,1,29,1,1,1.0,1.0,0,43
12485,2,33.0,66,33,33,1,1,29,1,1,0.5,1.0,0,66
12486,5,36.0,180,48,23,2,2,29,5,1,1.0,1.0,0,180
12487,10,45.1,451,67,23,3,5,29,10,3,1.0,1.6666666666666667,1,451
12488,2,44.0,88,60,28,1,1,29,2,1,1.0,1.0,0,88
12489,3,41.0,123,52,33,3,3,29,3,2,1.0,1.0,0,123
12490,4,52.5,210,62,43,1,1,9,4,2,1.0,1.0,0,210
12491,5,36.8,184,52,28,2,2,29,5,3,1.0,1.0,0,184
12492,10,45.1,451,67,33,2,2,9,8,2,0.8,1.0,0,451
12493,4,50.0,200,62,38,3,3,29,4,1,1.0,1.0,0,200
12494,13,42.84615384615385,557,62,23,5,5,29,12,4,0.9230769230769231,1.0,1,557
12495,1,33.0,33,33,33,1,1,29,1,1,1.0,1.0,0,33
12497,2,30.5,61,33,28,2,3,29,2,1,1.0,1.5,0,61
12498,8,50.75,406,62,33,3,3,29,6,2,0.75,1.0,0,406
12499,8,36.75,294,48,23,4,5,29,8,2,1.0,1.25,1,294
12500,10,46.6,466,62,33,2,2,29,10,3,1.0,1.0,0,466
12501,4,39.25,157,48,33,1,1,29,3,2,0.75,1.0,0,157
12502,3,57.0,171,57,57,1,2,29,3,1,1.0,2.0,0,171
12503,1,48.0,48,48,48,1,1,29,1,1,1.0,1.0,0,48
12505,1,57.0,57,57,57,1,2,29,1,1,1.0,2.0,0,57
12506,11,41.63636363636363,458,57,20,4,4,9,9,3,0.8181818181818182,1.0,0,458
12507,6,26.333333333333332,158,33,20,3,4,41,6,2,1.0,1.3333333333333333,0,158
12509,6,50.0,300,62,38,2,2,29,6,2,1.0,1.0,0,300
12510,3,55.666666666666664,167,62,43,2,2,9,3,1,1.0,1.0,0,167
12512,3,34.666666666666664,104,48,28,2,3,15,3,2,1.0,1.5,0,104
12513,75,44.89333333333333,3367,82,20,3,3,9,51,3,0.68,1.0,0,3367
12514,2,43.0,86,48,38,2,3,29,2,1,1.0,1.5,0,86
12515,33,44.666666666666664,1474,67,23,4,4,29,30,3,0.9090909090909091,1.0,0,1474
12516,5,52.4,262,62,38,1,2,29,4,1,0.8,2.0,0,262
12517,2,40.0,80,52,28,2,3,29,2,2,1.0,1.5,0,80
12519,5,41.8,209,57,33,2,2,29,5,2,1.0,1.0,0,209
12520,28,40.035714285714285,1121,62,20,4,5,24,27,4,0.9642857142857143,1.25,1,1121
12521,4,48.75,195,62,33,3,3,29,4,3,1.0,1.0,0,195
12522,13,42.30769230769231,550,62,20,4,4,29,13,3,1.0,1.0,0,550
12523,21,48.095238095238095,1010,67,28,3,3,29,21,4,1.0,1.0,0,1010
12524,4,38.5,154,65,23,1,1,29,4,2,1.0,1.0,0,154
12525,1,67.0,67,67,67,1,2,41,1,1,1.0,2.0,0,67
12526,1,52.0,52,52,52,1,1,29,1,1,1.0,1.0,0,52
12527,6,44.666666666666664,268,60,28,2,2,29,6,3,1.0,1.0,0,268
12528,3,34.666666666666664,104,48,23,1,1,29,3,1,1.0,1.0,0,104
12529,2,57.5,115,72,43,1,1,29,2,1,1.0,1.0,0,115
12530,3,47.666666666666664,143,62,38,1,1,29,3,1,1.0,1.0,0,143
12531,1,52.0,52,52,52,1,1,29,1,1,1.0,1.0,0,52
12532,8,39.625,317,52,23,3,5,29,6,2,0.75,1.6666666666666667,1,317
12533,1,28.0,28,28,28,1,1,21,1,1,1.0,1.0,0,28
12534,1,23.0,23,23,23,1,1,29,1,1,1.0,1.0,0,23
12535,4,48.25,193,57,38,3,3,29,4,2,1.0,1.0,0,193
12536,2,45.5,91,48,43,1,1,29,2,1,1.0,1.0,0,91
12537,10,34.5,345,48,23,3,4,29,10,2,1.0,1.3333333333333333,0,345
12538,2,33.0,66,33,33,1,2,29,2,1,1.0,2.0,0,66
12539,1,38.0,38,38,38,1,1,29,1,1,1.0,1.0,0,38
12540,2,46.5,93,60,33,1,2,29,2,1,1.0,2.0,0,93
12541,4,51.0,204,57,33,2,2,29,4,2,1.0,1.0,0,204
12542,4,43.0,172,48,38,2,2,29,3,2,0.75,1.0,0,172
12543,5,35.0,175,48,23,1,1,29,5,3,1.0,1.0,0,175
12544,2,43.0,86,48,38,2,3,29,2,2,1.0,1.5,0,86
12545,14,47.642857142857146,667,82,28,4,4,29,14,2,1.0,1.0,0,667
12546,14,42.357142857142854,593,67,28,1,1,29,11,3,0.7857142857142857,1.0,0,593
12547,3,54.0,162,62,48,1,1,29,3,1,1.0,1.0,0,162
12548,5,35.0,175,43,28,3,3,29,5,2,1.0,1.0,0,175
12549,21,37.38095238095238,785,62,20,3,3,29,17,4,0.8095238095238095,1.0,0,785
12550,4,38.0,152,48,33,1,1,29,4,3,1.0,1.0,0,152
12551,12,45.833333333333336,550,82,20,4,4,29,12,3,1.0,1.0,0,550
12552,3,37.666666666666664,113,52,28,1,1,29,3,2,1.0,1.0,0,113
